id,name,country_code,latitude,longitude,vendor,technology,region,localite,,,,,,,,,,,,,,
IM319,KOUM_LMK,CI,5.312227,-3.945181,ERICSSON,2G,ABIDJAN,KOUMASSI,,,,,,,,,,,,,,
IM319,KOUM_LMK,CI,5.312227,-3.945181,ERICSSON,2G,ABIDJAN,KOUMASSI,,,,,,,,,,,,,,
IM319,KOUM_LMK,CI,5.312227,-3.945181,ERICSSON,2G,ABIDJAN,KOUMASSI,,,,,,,,,,,,,,
IM319,KOUM_LMK,CI,5.312227,-3.945181,ERICSSON,2G,ABIDJAN,KOUMASSI,,,,,,,,,,,,,,
IM319,KOUM_LMK,CI,5.312227,-3.945181,ERICSSON,2G,ABIDJAN,KOUMASSI,,,,,,,,,,,,,,
IM008,ABOBOTE_MARCHE,CI,5.410852,-4.000385,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
IM008,ABOBOTE_MARCHE,CI,5.410852,-4.000385,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
IM008,ABOBOTE_MARCHE,CI,5.410852,-4.000385,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
IM008,ABOBOTE_MARCHE,CI,5.410852,-4.000385,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
IM008,ABOBOTE_MARCHE,CI,5.410852,-4.000385,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
IM008,ABOBOTE_MARCHE,CI,5.410852,-4.000385,ERICSSON,2G,ABIDJAN,ABOBO,,,,,,,,,,,,,,
IM370,BAIE_CORNICHE,CI,5.336553,-4.014123,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
IM370,BAIE_CORNICHE,CI,5.336553,-4.014123,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
IM370,BAIE_CORNICHE,CI,5.336553,-4.014123,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
IM370,BAIE_CORNICHE,CI,5.336553,-4.014123,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
IM370,BAIE_CORNICHE,CI,5.336553,-4.014123,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
IM370,BAIE_CORNICHE,CI,5.336553,-4.014123,ERICSSON,2G,ABIDJAN,COCODY,,,,,,,,,,,,,,
IM289,KOLIKO,CI,10.187584,-7.443875,HUAWEI,2G,FOLON,KOLIKO,,,,,,,,,,,,,,
IM289,KOLIKO,CI,10.187584,-7.443875,HUAWEI,2G,FOLON,KOLIKO,,,,,,,,,,,,,,
IM289,KOLIKO,CI,10.187584,-7.443875,HUAWEI,2G,FOLON,KOLIKO,,,,,,,,,,,,,,
IM438,MABEHIRI 2_R,CI,5.680705,-6.537278,HUAWEI,2G,NAWA,MABEHIRI 2,,,,,,,,,,,,,,
IM438,MABEHIRI 2_R,CI,5.680705,-6.537278,HUAWEI,2G,NAWA,MABEHIRI 2,,,,,,,,,,,,,,
IM438,MABEHIRI 2_R,CI,5.680705,-6.537278,HUAWEI,2G,NAWA,MABEHIRI 2,,,,,,,,,,,,,,
IM167,KANANGONON,CI,8.299007,-5.057313,HUAWEI,2G,HAMBOL,KANANGONON,,,,,,,,,,,,,,
IM167,KANANGONON,CI,8.299007,-5.057313,HUAWEI,2G,HAMBOL,KANANGONON,,,,,,,,,,,,,,
IM167,KANANGONON,CI,8.299007,-5.057313,HUAWEI,2G,HAMBOL,KANANGONON,,,,,,,,,,,,,,
IM177,KADARVOGO,CI,10.310295,-5.238232,HUAWEI,2G,TCHOLOGO,KADARVOGO,,,,,,,,,,,,,,
IM177,KADARVOGO,CI,10.310295,-5.238232,HUAWEI,2G,TCHOLOGO,KADARVOGO,,,,,,,,,,,,,,
IM177,KADARVOGO,CI,10.310295,-5.238232,HUAWEI,2G,TCHOLOGO,KADARVOGO,,,,,,,,,,,,,,
IM400,MOLONOU-BLE_R,CI,7.40459,-4.98857,HUAWEI,2G,BELIER,MOLONOU-BLE,,,,,,,,,,,,,,
IM427,DJEDANA_R,CI,9.213262,-4.881071,HUAWEI,2G,TCHOLOGO,DJEDANA,,,,,,,,,,,,,,
IM268,AFFOUNVASSOU,CI,7.650261,-3.877253,ERICSSON,2G,IFFOU,AFFOUNVASSOU,,,,,,,,,,,,,,
IM268,AFFOUNVASSOU,CI,7.650261,-3.877253,ERICSSON,2G,IFFOU,AFFOUNVASSOU,,,,,,,,,,,,,,
IM268,AFFOUNVASSOU,CI,7.650261,-3.877253,ERICSSON,2G,IFFOU,AFFOUNVASSOU,,,,,,,,,,,,,,
IM265,NEHONNIE 2,CI,4.629244,-7.257150,ERICSSON,2G,SAN-PEDRO,NEHONNIE 2,,,,,,,,,,,,,,
IM265,NEHONNIE 2,CI,4.629244,-7.257150,ERICSSON,2G,SAN-PEDRO,NEHONNIE 2,,,,,,,,,,,,,,
IM265,NEHONNIE 2,CI,4.629244,-7.257150,ERICSSON,2G,SAN-PEDRO,NEHONNIE 2,,,,,,,,,,,,,,
IM035,SP_LJF,CI,4.743260,-6.681441,ERICSSON,2G,SAN-PEDRO,SAN-PEDRO,,,,,,,,,,,,,,
IM035,SP_LJF,CI,4.743260,-6.681441,ERICSSON,2G,SAN-PEDRO,SAN-PEDRO,,,,,,,,,,,,,,
IM035,SP_LJF,CI,4.743260,-6.681441,ERICSSON,2G,SAN-PEDRO,SAN-PEDRO,,,,,,,,,,,,,,
IM035,SP_LJF,CI,4.743260,-6.681441,ERICSSON,2G,SAN-PEDRO,SAN-PEDRO,,,,,,,,,,,,,,
IM035,SP_LJF,CI,4.743260,-6.681441,ERICSSON,2G,SAN-PEDRO,SAN-PEDRO,,,,,,,,,,,,,,
IM035,SP_LJF,CI,4.743260,-6.681441,ERICSSON,2G,SAN-PEDRO,SAN-PEDRO,,,,,,,,,,,,,,
IM433,HANA_R,CI,5.6898,-6.82333,HUAWEI,2G,NAWA,HANA,,,,,,,,,,,,,,
IM433,HANA_R,CI,5.6898,-6.82333,HUAWEI,2G,NAWA,HANA,,,,,,,,,,,,,,
IM433,HANA_R,CI,5.6898,-6.82333,HUAWEI,2G,NAWA,HANA,,,,,,,,,,,,,,
IM404,MAMA_R,CI,6.316667,-5.986736,HUAWEI,2G,GOH,MAMA,,,,,,,,,,,,,,
IM404,MAMA_R,CI,6.316667,-5.986736,HUAWEI,2G,GOH,MAMA,,,,,,,,,,,,,,
IM404,MAMA_R,CI,6.316667,-5.986736,HUAWEI,2G,GOH,MAMA,,,,,,,,,,,,,,
IM290,BILALO,CI,8.830165,-7.599852,HUAWEI,2G,BAFING,BILALO,,,,,,,,,,,,,,
IM290,BILALO,CI,8.830165,-7.599852,HUAWEI,2G,BAFING,BILALO,,,,,,,,,,,,,,
IM290,BILALO,CI,8.830165,-7.599852,HUAWEI,2G,BAFING,BILALO,,,,,,,,,,,,,,
IM443,PETIONNARA_R,CI,8.43163,-5.11449,HUAWEI,2G,HAMBOL,PETIONNARA,,,,,,,,,,,,,,
IM443,PETIONNARA_R,CI,8.43163,-5.11449,HUAWEI,2G,HAMBOL,PETIONNARA,,,,,,,,,,,,,,
IM443,PETIONNARA_R,CI,8.43163,-5.11449,HUAWEI,2G,HAMBOL,PETIONNARA,,,,,,,,,,,,,,
IM307,POUTOU,CI,5.300836,-7.292726,ERICSSON,2G,SAN-PEDRO,POUTOU,,,,,,,,,,,,,,
IM307,POUTOU,CI,5.300836,-7.292726,ERICSSON,2G,SAN-PEDRO,POUTOU,,,,,,,,,,,,,,
IM307,POUTOU,CI,5.300836,-7.292726,ERICSSON,2G,SAN-PEDRO,POUTOU,,,,,,,,,,,,,,
IM006,DIOULABOUGOU,CI,5.815552,-3.246245,ERICSSON,2G,SUD-COMOE,DIOULABOUGOU,,,,,,,,,,,,,,
IM006,DIOULABOUGOU,CI,5.815552,-3.246245,ERICSSON,2G,SUD-COMOE,DIOULABOUGOU,,,,,,,,,,,,,,
IM006,DIOULABOUGOU,CI,5.815552,-3.246245,ERICSSON,2G,SUD-COMOE,DIOULABOUGOU,,,,,,,,,,,,,,
IM006,DIOULABOUGOU,CI,5.815552,-3.246245,ERICSSON,2G,SUD-COMOE,DIOULABOUGOU,,,,,,,,,,,,,,
IM006,DIOULABOUGOU,CI,5.815552,-3.246245,ERICSSON,2G,SUD-COMOE,DIOULABOUGOU,,,,,,,,,,,,,,
IM006,DIOULABOUGOU,CI,5.815552,-3.246245,ERICSSON,2G,SUD-COMOE,DIOULABOUGOU,,,,,,,,,,,,,,
IM323,YOP_WASSAKARA_GARE,CI,5.350598,-4.065768,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM323,YOP_WASSAKARA_GARE,CI,5.350598,-4.065768,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM323,YOP_WASSAKARA_GARE,CI,5.350598,-4.065768,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM323,YOP_WASSAKARA_GARE,CI,5.350598,-4.065768,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM323,YOP_WASSAKARA_GARE,CI,5.350598,-4.065768,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM323,YOP_WASSAKARA_GARE,CI,5.350598,-4.065768,ERICSSON,2G,ABIDJAN,YOPOUGON,,,,,,,,,,,,,,
IM254,SONGON_AGBAN,CI,5.344643,-4.250362,ERICSSON,2G,ABIDJAN,SONGON,,,,,,,,,,,,,,
IM254,SONGON_AGBAN,CI,5.344643,-4.250362,ERICSSON,2G,ABIDJAN,SONGON,,,,,,,,,,,,,,
IM254,SONGON_AGBAN,CI,5.344643,-4.250362,ERICSSON,2G,ABIDJAN,SONGON,,,,,,,,,,,,,,
IM254,SONGON_AGBAN,CI,5.344643,-4.250362,ERICSSON,2G,ABIDJAN,SONGON,,,,,,,,,,,,,,
IM254,SONGON_AGBAN,CI,5.344643,-4.250362,ERICSSON,2G,ABIDJAN,SONGON,,,,,,,,,,,,,,
IM254,SONGON_AGBAN,CI,5.344643,-4.250362,ERICSSON,2G,ABIDJAN,SONGON,,,,,,,,,,,,,,
IM287,MOAKO-BOOKO,CI,8.866277,-7.624676,HUAWEI,2G,BAFING,MOAKO-BOOKO,,,,,,,,,,,,,,
IM287,MOAKO-BOOKO,CI,8.866277,-7.624676,HUAWEI,2G,BAFING,MOAKO-BOOKO,,,,,,,,,,,,,,
IM287,MOAKO-BOOKO,CI,8.866277,-7.624676,HUAWEI,2G,BAFING,MOAKO-BOOKO,,,,,,,,,,,,,,
IM175,TENGRELA_RESIDENTIEL,CI,10.470210,-6.398940,HUAWEI,2G,BAGOUE,TENGRELA,,,,,,,,,,,,,,
IM175,TENGRELA_RESIDENTIEL,CI,10.470210,-6.398940,HUAWEI,2G,BAGOUE,TENGRELA,,,,,,,,,,,,,,
IM175,TENGRELA_RESIDENTIEL,CI,10.470210,-6.398940,HUAWEI,2G,BAGOUE,TENGRELA,,,,,,,,,,,,,,
IM285,KOKOROKO,CI,10.254867,-5.397393,HUAWEI,2G,TCHOLOGO,KOKOROKO,,,,,,,,,,,,,,
IM285,KOKOROKO,CI,10.254867,-5.397393,HUAWEI,2G,TCHOLOGO,KOKOROKO,,,,,,,,,,,,,,
IM285,KOKOROKO,CI,10.254867,-5.397393,HUAWEI,2G,TCHOLOGO,KOKOROKO,,,,,,,,,,,,,,
IM430,GBATINA_R,CI,5.885659,-6.848800,HUAWEI,2G,NAWA,GBATINA,,,,,,,,,,,,,,
IM447,ZANZRA_R,CI,7.475865,-6.209346,HUAWEI,2G,MARAHOUE,ZANZRA,,,,,,,,,,,,,,
IM432,HALLANIKRO_R,CI,6.84918,-5.63995,HUAWEI,2G,MARAHOUE,HALLANIKRO,,,,,,,,,,,,,,
IM432,HALLANIKRO_R,CI,6.84918,-5.63995,HUAWEI,2G,MARAHOUE,HALLANIKRO,,,,,,,,,,,,,,
IM432,HALLANIKRO_R,CI,6.84918,-5.63995,HUAWEI,2G,MARAHOUE,HALLANIKRO,,,,,,,,,,,,,,
IM429,GADAGO_R,CI,6.15186,-6.43828,HUAWEI,2G,NAWA,GADAGO,,,,,,,,,,,,,,
ET823,BEABLO,CI,6.385410,-7.336470,HUAWEI,2G,CAVALLY,BEABLO,,,,,,,,,,,,,,
ET823,BEABLO,CI,6.385410,-7.336470,HUAWEI,2G,CAVALLY,BEABLO,,,,,,,,,,,,,,
ET823,BEABLO,CI,6.385410,-7.336470,HUAWEI,2G,CAVALLY,BEABLO,,,,,,,,,,,,,,
IM423,BIELOU-CARREFOUR_R,CI,-6.197211,8.544628,HUAWEI,2G,BERE,BIELOU-CARREFOUR,,,,,,,,,,,,,,
IM423,BIELOU-CARREFOUR_R,CI,-6.197211,8.544628,HUAWEI,2G,BERE,BIELOU-CARREFOUR,,,,,,,,,,,,,,
IM423,BIELOU-CARREFOUR_R,CI,-6.197211,8.544628,HUAWEI,2G,BERE,BIELOU-CARREFOUR,,,,,,,,,,,,,,
IM395,AHOUNIENFOUTOU_R,CI,6.776149,-4.378959,HUAWEI,2G,MORONOU,AHOUNIENFOUTOU,,,,,,,,,,,,,,
IM384,YOLEU_R,CI,7.197342,-8.182186,HUAWEI,2G,TONKPI,YOLEU,,,,,,,,,,,,,,
IM379,POKOUNDOUGOU_R,CI,8.280005,-5.866082,HUAWEI,2G,BERE,POKOUNDOUGOU,,,,,,,,,,,,,,
IM288,ZOUMANAVOGO,CI,10.263796,-5.199792,HUAWEI,2G,TCHOLOGO,ZOUMANAVOGO,,,,,,,,,,,,,,
IM288,ZOUMANAVOGO,CI,10.263796,-5.199792,HUAWEI,2G,TCHOLOGO,ZOUMANAVOGO,,,,,,,,,,,,,,
IM288,ZOUMANAVOGO,CI,10.263796,-5.199792,HUAWEI,2G,TCHOLOGO,ZOUMANAVOGO,,,,,,,,,,,,,,
IM259,DESSENE,CI,8.586859,-7.641374,HUAWEI,2G,BAFING,DESSENE,,,,,,,,,,,,,,
IM259,DESSENE,CI,8.586859,-7.641374,HUAWEI,2G,BAFING,DESSENE,,,,,,,,,,,,,,
IM259,DESSENE,CI,8.586859,-7.641374,HUAWEI,2G,BAFING,DESSENE,,,,,,,,,,,,,,
IM292,TOUBA-TRON,CI,9.725974,-7.389510,HUAWEI,2G,FOLON,TOUBA-TRON,,,,,,,,,,,,,,
IM292,TOUBA-TRON,CI,9.725974,-7.389510,HUAWEI,2G,FOLON,TOUBA-TRON,,,,,,,,,,,,,,
IM292,TOUBA-TRON,CI,9.725974,-7.389510,HUAWEI,2G,FOLON,TOUBA-TRON,,,,,,,,,,,,,,
IM270,TIENVOLOKAHA,CI,8.763865,-6.388710,HUAWEI,2G,BERE,TIENVOLOKAHA,,,,,,,,,,,,,,
IM270,TIENVOLOKAHA,CI,8.763865,-6.388710,HUAWEI,2G,BERE,TIENVOLOKAHA,,,,,,,,,,,,,,
IM270,TIENVOLOKAHA,CI,8.763865,-6.388710,HUAWEI,2G,BERE,TIENVOLOKAHA,,,,,,,,,,,,,,
IM170,RURAL_TIEGBA,CI,6.231551,-5.656558,HUAWEI,2G,GOH,TIEGBA,,,,,,,,,,,,,,
IM170,RURAL_TIEGBA,CI,6.231551,-5.656558,HUAWEI,2G,GOH,TIEGBA,,,,,,,,,,,,,,
IM170,RURAL_TIEGBA,CI,6.231551,-5.656558,HUAWEI,2G,GOH,TIEGBA,,,,,,,,,,,,,,
IM382,RURAL_GUIAMAPLEU,CI,6.656522,-8.331748,HUAWEI,2G,TONKPI,GUIAMAPLEU,,,,,,,,,,,,,,
IM382,RURAL_GUIAMAPLEU,CI,6.656522,-8.331748,HUAWEI,2G,TONKPI,GUIAMAPLEU,,,,,,,,,,,,,,
IM382,RURAL_GUIAMAPLEU,CI,6.656522,-8.331748,HUAWEI,2G,TONKPI,GUIAMAPLEU,,,,,,,,,,,,,,
IM260,BANGALIDOUGOU,CI,5.631001,-6.040677,HUAWEI,2G,NAWA,BANGALIDOUGOU,,,,,,,,,,,,,,
IM260,BANGALIDOUGOU,CI,5.631001,-6.040677,HUAWEI,2G,NAWA,BANGALIDOUGOU,,,,,,,,,,,,,,
IM260,BANGALIDOUGOU,CI,5.631001,-6.040677,HUAWEI,2G,NAWA,BANGALIDOUGOU,,,,,,,,,,,,,,
IM413,RURAL_TINDIKAN-DIOULASSO,CI,8.336123,-4.383027,HUAWEI,2G,HAMBOL,TINDIKAN-DIOULASSO,,,,,,,,,,,,,,
IM414,RURAL_KENGUEMOUGOUSSO,CI,8.305263,-4.411516,HUAWEI,2G,HAMBOL,KENGUEMOUGOUSSO,,,,,,,,,,,,,,
IM263,MARIKRO,CI,4.718857,-6.736930,ERICSSON,2G,SAN-PEDRO,MARIKRO,,,,,,,,,,,,,,
IM263,MARIKRO,CI,4.718857,-6.736930,ERICSSON,2G,SAN-PEDRO,MARIKRO,,,,,,,,,,,,,,
IM263,MARIKRO,CI,4.718857,-6.736930,ERICSSON,2G,SAN-PEDRO,MARIKRO,,,,,,,,,,,,,,
IM412,RURAL_FARAKO-KORO,CI,8.794983,-5.901709,HUAWEI,2G,BAFING,FARAKO-KORO,,,,,,,,,,,,,,
IM412,RURAL_FARAKO-KORO,CI,8.794983,-5.901709,HUAWEI,2G,BAFING,FARAKO-KORO,,,,,,,,,,,,,,
IM412,RURAL_FARAKO-KORO,CI,8.794983,-5.901709,HUAWEI,2G,BAFING,FARAKO-KORO,,,,,,,,,,,,,,
ET831,RURAL_DEMA,CI,7.310799,-6.482951,HUAWEI,2G,HAUT-SASSANDRA,DEMA,,,,,,,,,,,,,,
ET831,RURAL_DEMA,CI,7.310799,-6.482951,HUAWEI,2G,HAUT-SASSANDRA,DEMA,,,,,,,,,,,,,,
ET831,RURAL_DEMA,CI,7.310799,-6.482951,HUAWEI,2G,HAUT-SASSANDRA,DEMA,,,,,,,,,,,,,,
IM247,BONDOUKOU_LEJF,CI,8.067853,-2.812914,ERICSSON,2G,GONTOUGO,BONDOUKOU,,,,,,,,,,,,,,
IM247,BONDOUKOU_LEJF,CI,8.067853,-2.812914,ERICSSON,2G,GONTOUGO,BONDOUKOU,,,,,,,,,,,,,,
IM247,BONDOUKOU_LEJF,CI,8.067853,-2.812914,ERICSSON,2G,GONTOUGO,BONDOUKOU,,,,,,,,,,,,,,
IM247,BONDOUKOU_LEJF,CI,8.067853,-2.812914,ERICSSON,2G,GONTOUGO,BONDOUKOU,,,,,,,,,,,,,,
IM247,BONDOUKOU_LEJF,CI,8.067853,-2.812914,ERICSSON,2G,GONTOUGO,BONDOUKOU,,,,,,,,,,,,,,
IM247,BONDOUKOU_LEJF,CI,8.067853,-2.812914,ERICSSON,2G,GONTOUGO,BONDOUKOU,,,,,,,,,,,,,,
IM401,RURAL_BANTIFLA,CI,6.748096,-6.111272,HUAWEI,2G,MARAHOUE,BANTIFLA,,,,,,,,,,,,,,
IM416,RURAL_KONANMOUKRO,CI,7.50382,-5.41053,HUAWEI,2G,GBEKE,KONANMOUKRO,,,,,,,,,,,,,,
ET891,RURAL_DIACOHOU-SUD,CI,6.789849,-5.870484,HUAWEI,2G,MARAHOUE,DIACOHOU-SUD,,,,,,,,,,,,,,
ET891,RURAL_DIACOHOU-SUD,CI,6.789849,-5.870484,HUAWEI,2G,MARAHOUE,DIACOHOU-SUD,,,,,,,,,,,,,,
ET891,RURAL_DIACOHOU-SUD,CI,6.789849,-5.870484,HUAWEI,2G,MARAHOUE,DIACOHOU-SUD,,,,,,,,,,,,,,
IM036,SEGUELA_RTE_BOLO,CI,7.964715,-6.690858,HUAWEI,2G,WORODOUGOU,SEGUELA,,,,,,,,,,,,,,
IM036,SEGUELA_RTE_BOLO,CI,7.964715,-6.690858,HUAWEI,2G,WORODOUGOU,SEGUELA,,,,,,,,,,,,,,
IM036,SEGUELA_RTE_BOLO,CI,7.964715,-6.690858,HUAWEI,2G,WORODOUGOU,SEGUELA,,,,,,,,,,,,,,
IM043,SEGUELA_RTE_KANI,CI,8.008053,-6.657802,HUAWEI,2G,WORODOUGOU,SEGUELA,,,,,,,,,,,,,,
IM043,SEGUELA_RTE_KANI,CI,8.008053,-6.657802,HUAWEI,2G,WORODOUGOU,SEGUELA,,,,,,,,,,,,,,
IM043,SEGUELA_RTE_KANI,CI,8.008053,-6.657802,HUAWEI,2G,WORODOUGOU,SEGUELA,,,,,,,,,,,,,,
IM402,RURAL_DAHOPA-OUREPA,CI,6.156372,-5.848408,HUAWEI,2G,GOH,DAHOPA-OUREPA,,,,,,,,,,,,,,
IM085,RURAL_GOUEHIZRA,CI,7.262951,-6.252694,HUAWEI,2G,MARAHOUE,GOUEHIZRA,,,,,,,,,,,,,,
IM085,RURAL_GOUEHIZRA,CI,7.262951,-6.252694,HUAWEI,2G,MARAHOUE,GOUEHIZRA,,,,,,,,,,,,,,
IM085,RURAL_GOUEHIZRA,CI,7.262951,-6.252694,HUAWEI,2G,MARAHOUE,GOUEHIZRA,,,,,,,,,,,,,,
IM202,SAKRE,CI,5.681527,-7.388538,HUAWEI,2G,CAVALLY,SAKRE,,,,,,,,,,,,,,
IM202,SAKRE,CI,5.681527,-7.388538,HUAWEI,2G,CAVALLY,SAKRE,,,,,,,,,,,,,,
IM202,SAKRE,CI,5.681527,-7.388538,HUAWEI,2G,CAVALLY,SAKRE,,,,,,,,,,,,,,
IM393,RURAL_BAMBALOUMA,CI,7.85195,-6.00158,HUAWEI,2G,BERE,BAMBALOUMA,,,,,,,,,,,,,,
IM393,RURAL_BAMBALOUMA,CI,7.85195,-6.00158,HUAWEI,2G,BERE,BAMBALOUMA,,,,,,,,,,,,,,
IM393,RURAL_BAMBALOUMA,CI,7.85195,-6.00158,HUAWEI,2G,BERE,BAMBALOUMA,,,,,,,,,,,,,,
IM332,RURAL_IKI,CI,7.636317,-5.144816,HUAWEI,2G,GBEKE,IKI,,,,,,,,,,,,,,
IM068,DABAKALA_MOBILE,CI,8.369370,-4.419310,HUAWEI,2G,HAMBOL,DABAKALA,,,,,,,,,,,,,,
IM068,DABAKALA_MOBILE,CI,8.369370,-4.419310,HUAWEI,2G,HAMBOL,DABAKALA,,,,,,,,,,,,,,
IM068,DABAKALA_MOBILE,CI,8.369370,-4.419310,HUAWEI,2G,HAMBOL,DABAKALA,,,,,,,,,,,,,,
IM072,RURAL_FOUMBOLO,CI,8.633589,-4.650589,HUAWEI,2G,HAMBOL,FOUMBOLO,,,,,,,,,,,,,,
IM072,RURAL_FOUMBOLO,CI,8.633589,-4.650589,HUAWEI,2G,HAMBOL,FOUMBOLO,,,,,,,,,,,,,,
IM072,RURAL_FOUMBOLO,CI,8.633589,-4.650589,HUAWEI,2G,HAMBOL,FOUMBOLO,,,,,,,,,,,,,,
IM073,RURAL_NIEMENE,CI,8.447920,-4.687230,HUAWEI,2G,HAMBOL,NIEMENE,,,,,,,,,,,,,,
IM073,RURAL_NIEMENE,CI,8.447920,-4.687230,HUAWEI,2G,HAMBOL,NIEMENE,,,,,,,,,,,,,,
IM073,RURAL_NIEMENE,CI,8.447920,-4.687230,HUAWEI,2G,HAMBOL,NIEMENE,,,,,,,,,,,,,,
IM398,RURAL_ALLUIMINANKRO,CI,6.391184,-5.072026,HUAWEI,2G,BELIER,ALLUIMINANKRO,,,,,,,,,,,,,,
IM398,RURAL_ALLUIMINANKRO,CI,6.391184,-5.072026,HUAWEI,2G,BELIER,ALLUIMINANKRO,,,,,,,,,,,,,,
IM398,RURAL_ALLUIMINANKRO,CI,6.391184,-5.072026,HUAWEI,2G,BELIER,ALLUIMINANKRO,,,,,,,,,,,,,,
IM403,RURAL_GOKRA,CI,6.680162,-6.582577,HUAWEI,2G,HAUT-SASSANDRA,GOKRA,,,,,,,,,,,,,,
IM403,RURAL_GOKRA,CI,6.680162,-6.582577,HUAWEI,2G,HAUT-SASSANDRA,GOKRA,,,,,,,,,,,,,,
IM403,RURAL_GOKRA,CI,6.680162,-6.582577,HUAWEI,2G,HAUT-SASSANDRA,GOKRA,,,,,,,,,,,,,,
IM182,RURAL_OUANDARAMAN_BAMBARASSO,CI,8.643152,-4.398671,HUAWEI,2G,HAMBOL,OUANDARAMAN BAMBARASSO,,,,,,,,,,,,,,
IM182,RURAL_OUANDARAMAN_BAMBARASSO,CI,8.643152,-4.398671,HUAWEI,2G,HAMBOL,OUANDARAMAN BAMBARASSO,,,,,,,,,,,,,,
IM182,RURAL_OUANDARAMAN_BAMBARASSO,CI,8.643152,-4.398671,HUAWEI,2G,HAMBOL,OUANDARAMAN BAMBARASSO,,,,,,,,,,,,,,
IM408,RURAL_DIETIGUISSO,CI,8.3807,-5.768264,HUAWEI,2G,BERE,DIETIGUISSO,,,,,,,,,,,,,,
IM408,RURAL_DIETIGUISSO,CI,8.3807,-5.768264,HUAWEI,2G,BERE,DIETIGUISSO,,,,,,,,,,,,,,
IM408,RURAL_DIETIGUISSO,CI,8.3807,-5.768264,HUAWEI,2G,BERE,DIETIGUISSO,,,,,,,,,,,,,,
IM388,RURAL_AKADIAFOUE,CI,7.60831,-5.523307,HUAWEI,2G,GBEKE,AKADIAFOUE,,,,,,,,,,,,,,
IM023,BKE_RTE_KATIOLA,CI,7.770690,-5.042810,HUAWEI,2G,GBEKE,BOUAKE,,,,,,,,,,,,,,
IM023,BKE_RTE_KATIOLA,CI,7.770690,-5.042810,HUAWEI,2G,GBEKE,BOUAKE,,,,,,,,,,,,,,
IM023,BKE_RTE_KATIOLA,CI,7.770690,-5.042810,HUAWEI,2G,GBEKE,BOUAKE,,,,,,,,,,,,,,
IM190,RURAL_SIDANA,CI,9.102870,-4.749042,HUAWEI,2G,TCHOLOGO,SIDANA,,,,,,,,,,,,,,
IM190,RURAL_SIDANA,CI,9.102870,-4.749042,HUAWEI,2G,TCHOLOGO,SIDANA,,,,,,,,,,,,,,
IM190,RURAL_SIDANA,CI,9.102870,-4.749042,HUAWEI,2G,TCHOLOGO,SIDANA,,,,,,,,,,,,,,
IM391,RURAL_SEPIKAHA,CI,8.912812,-5.041625,HUAWEI,2G,HAMBOL,SEPIKAHA,,,,,,,,,,,,,,
IM391,RURAL_SEPIKAHA,CI,8.912812,-5.041625,HUAWEI,2G,HAMBOL,SEPIKAHA,,,,,,,,,,,,,,
IM391,RURAL_SEPIKAHA,CI,8.912812,-5.041625,HUAWEI,2G,HAMBOL,SEPIKAHA,,,,,,,,,,,,,,
IM397,RURAL_ABIGUI,CI,6.698389,-4.832194,HUAWEI,2G,N'ZI,ABIGUI,,,,,,,,,,,,,,
IM399,RURAL_KONAN KOKOREKRO,CI,6.700214,-5.070230,HUAWEI,2G,BELIER,KONAN KOKOREKRO,,,,,,,,,,,,,,
IM033,MAN_CAFOP,CI,7.395767,-7.556490,HUAWEI,2G,TONKPI,MAN,,,,,,,,,,,,,,
IM033,MAN_CAFOP,CI,7.395767,-7.556490,HUAWEI,2G,TONKPI,MAN,,,,,,,,,,,,,,
IM033,MAN_CAFOP,CI,7.395767,-7.556490,HUAWEI,2G,TONKPI,MAN,,,,,,,,,,,,,,
IM193,RURAL_ZIGOFLA,CI,7.555442,-5.967759,HUAWEI,2G,MARAHOUE,ZIGOFLA,,,,,,,,,,,,,,
IM193,RURAL_ZIGOFLA,CI,7.555442,-5.967759,HUAWEI,2G,MARAHOUE,ZIGOFLA,,,,,,,,,,,,,,
IM193,RURAL_ZIGOFLA,CI,7.555442,-5.967759,HUAWEI,2G,MARAHOUE,ZIGOFLA,,,,,,,,,,,,,,
IM415,RURAL_ODIAHE,CI,7.468485,-5.375197,HUAWEI,2G,GBEKE,ODIAHE,,,,,,,,,,,,,,
